"title","rank","date","artist","url","region","chart","trend","streams","n"
"deja vu",114,"2021-11-11","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",40736,11720
"deja vu",17,"2021-04-02","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","NEW_ENTRY",123103,11720
"deja vu",51,"2021-09-08","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",62147,11720
"deja vu",17,"2021-08-03","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",98230,11720
"deja vu",54,"2021-09-14","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",56010,11720
"deja vu",6,"2021-06-28","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",138954,11720
"deja vu",5,"2021-06-25","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",144208,11720
"deja vu",108,"2021-11-08","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",40018,11720
"deja vu",61,"2021-09-05","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",58830,11720
"deja vu",16,"2021-08-01","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",95466,11720
"deja vu",60,"2021-09-30","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",50373,11720
"deja vu",4,"2021-06-15","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",167620,11720
"deja vu",103,"2021-10-23","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",42898,11720
"deja vu",17,"2021-08-09","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",95355,11720
"deja vu",30,"2021-08-25","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",76063,11720
"deja vu",10,"2021-05-13","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","MOVE_DOWN",142114,11720
"deja vu",91,"2021-10-21","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",45536,11720
"deja vu",64,"2021-09-04","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",62201,11720
"deja vu",93,"2021-10-25","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",43094,11720
"deja vu",5,"2021-04-14","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","MOVE_UP",198295,11720
"deja vu",69,"2021-12-06","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",51690,11720
"deja vu",10,"2021-07-21","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",118579,11720
"deja vu",32,"2021-08-22","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",78390,11720
"deja vu",8,"2021-05-09","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","MOVE_UP",144153,11720
"deja vu",113,"2021-12-17","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",45206,11720
"deja vu",9,"2021-05-16","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","MOVE_UP",152094,11720
"deja vu",5,"2021-06-30","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",138272,11720
"deja vu",3,"2021-06-06","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",201195,11720
"deja vu",6,"2021-05-20","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","MOVE_UP",179563,11720
"deja vu",34,"2021-08-27","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",74084,11720
"deja vu",8,"2021-04-08","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",151393,11720
"deja vu",57,"2021-08-31","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",66739,11720
"deja vu",130,"2021-11-29","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",36986,11720
"deja vu",14,"2021-07-28","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",106934,11720
"deja vu",5,"2021-04-19","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",196396,11720
"deja vu",61,"2021-10-04","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",48825,11720
"deja vu",8,"2021-04-06","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",150864,11720
"deja vu",54,"2021-08-29","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",69288,11720
"deja vu",126,"2021-11-30","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",36904,11720
"deja vu",18,"2021-08-12","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",94844,11720
"deja vu",93,"2021-10-28","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",43589,11720
"deja vu",3,"2021-06-04","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",205203,11720
"deja vu",3,"2021-06-09","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","SAME_POSITION",187859,11720
"deja vu",7,"2021-04-28","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",173066,11720
"deja vu",7,"2021-04-24","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",166915,11720
"deja vu",100,"2021-11-01","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",41307,11720
"deja vu",49,"2021-09-02","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",66788,11720
"deja vu",102,"2021-12-11","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",45681,11720
"deja vu",54,"2021-09-16","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",56129,11720
"deja vu",145,"2021-11-21","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",37308,11720
"deja vu",35,"2021-08-28","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",72961,11720
"deja vu",9,"2021-07-18","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_UP",119964,11720
"deja vu",119,"2021-10-30","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",40755,11720
"deja vu",8,"2021-05-19","Olivia Rodrigo","https://open.spotify.com/track/61KpQadow081I2AsbeLcsb","Australia","top200","SAME_POSITION",163344,11720
"deja vu",139,"2021-11-26","Olivia Rodrigo","https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr","Australia","top200","MOVE_DOWN",38872,11720
"drivers license",2,"2021-03-10","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",228308,19579
"drivers license",2,"2021-03-04","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",253949,19579
"drivers license",2,"2021-03-11","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",228360,19579
"drivers license",23,"2021-07-29","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",89586,19579
"drivers license",57,"2021-10-25","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",56932,19579
"drivers license",9,"2021-04-15","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",164773,19579
"drivers license",45,"2021-10-13","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",65434,19579
"drivers license",1,"2021-01-14","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",680159,19579
"drivers license",2,"2021-01-24","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",417765,19579
"drivers license",2,"2021-02-21","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",293441,19579
"drivers license",13,"2021-06-29","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",107051,19579
"drivers license",6,"2021-04-07","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",176662,19579
"drivers license",92,"2021-11-13","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",52004,19579
"drivers license",2,"2021-02-20","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",290202,19579
"drivers license",1,"2021-01-30","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",386861,19579
"drivers license",2,"2021-03-18","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",208811,19579
"drivers license",38,"2021-10-05","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",67124,19579
"drivers license",9,"2021-04-26","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",143947,19579
"drivers license",1,"2021-01-12","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",652810,19579
"drivers license",2,"2021-03-01","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",250641,19579
"drivers license",42,"2021-10-06","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",67703,19579
"drivers license",1,"2021-02-01","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",381186,19579
"drivers license",30,"2021-08-14","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",80938,19579
"drivers license",2,"2021-03-13","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",214100,19579
"drivers license",10,"2021-05-03","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",137451,19579
"drivers license",1,"2021-02-10","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",351567,19579
"drivers license",10,"2021-05-11","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",131781,19579
"drivers license",58,"2021-09-04","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",68786,19579
"drivers license",57,"2021-11-10","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",55015,19579
"drivers license",9,"2021-04-21","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",146377,19579
"drivers license",9,"2021-06-16","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",127659,19579
"drivers license",26,"2021-08-17","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",80701,19579
"drivers license",4,"2021-05-23","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",223554,19579
"drivers license",1,"2021-01-13","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",665937,19579
"drivers license",28,"2021-08-26","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",78272,19579
"drivers license",2,"2021-03-05","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",249603,19579
"drivers license",1,"2021-02-16","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",316419,19579
"drivers license",1,"2021-02-06","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",363693,19579
"drivers license",6,"2021-04-04","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",157470,19579
"drivers license",1,"2021-02-12","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",329683,19579
"drivers license",1,"2021-01-19","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",563745,19579
"drivers license",1,"2021-02-08","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",359156,19579
"drivers license",8,"2021-04-10","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_UP",156108,19579
"drivers license",40,"2021-12-16","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",74268,19579
"drivers license",6,"2021-05-26","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",200801,19579
"drivers license",6,"2021-05-25","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",213237,19579
"drivers license",2,"2021-02-28","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",263075,19579
"drivers license",16,"2021-07-02","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",109036,19579
"drivers license",2,"2021-02-24","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",279437,19579
"drivers license",61,"2021-10-30","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",57059,19579
"drivers license",8,"2021-06-08","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",148460,19579
"drivers license",14,"2021-07-19","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",99628,19579
"drivers license",38,"2021-12-15","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",76560,19579
"drivers license",41,"2021-10-04","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",67554,19579
"drivers license",52,"2021-09-01","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",71053,19579
"drivers license",54,"2021-10-28","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",58110,19579
"drivers license",20,"2021-05-14","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",126300,19579
"drivers license",37,"2021-12-11","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",76872,19579
"drivers license",38,"2021-09-23","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",72842,19579
"drivers license",56,"2021-11-28","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",54596,19579
"drivers license",14,"2021-07-07","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",108636,19579
"drivers license",2,"2021-02-26","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",271385,19579
"drivers license",30,"2021-12-06","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",86168,19579
"drivers license",9,"2021-04-22","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",147053,19579
"drivers license",18,"2021-07-16","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",100176,19579
"drivers license",11,"2021-05-06","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",139058,19579
"drivers license",2,"2021-03-12","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",223468,19579
"drivers license",65,"2021-11-24","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",54370,19579
"drivers license",31,"2021-09-14","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",71900,19579
"drivers license",79,"2021-11-20","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",51131,19579
"drivers license",41,"2021-09-09","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",74525,19579
"drivers license",2,"2021-02-18","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",307400,19579
"drivers license",72,"2021-11-18","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",53447,19579
"drivers license",6,"2021-06-01","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",182832,19579
"drivers license",44,"2021-10-02","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",68737,19579
"drivers license",9,"2021-05-02","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_UP",135553,19579
"drivers license",27,"2021-08-19","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",81339,19579
"drivers license",31,"2021-12-04","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",89574,19579
"drivers license",13,"2021-05-07","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_DOWN",137080,19579
"drivers license",1,"2021-02-02","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",381626,19579
"drivers license",1,"2021-02-17","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",313266,19579
"drivers license",13,"2021-06-11","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",139962,19579
"drivers license",27,"2021-08-13","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",81847,19579
"drivers license",26,"2021-08-06","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",83914,19579
"drivers license",2,"2021-02-19","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",298358,19579
"drivers license",17,"2021-07-13","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",102089,19579
"drivers license",1,"2021-02-09","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",358588,19579
"drivers license",27,"2021-08-07","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",82132,19579
"drivers license",9,"2021-04-25","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","MOVE_UP",137488,19579
"drivers license",53,"2021-10-24","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",58705,19579
"drivers license",5,"2021-05-30","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",187206,19579
"drivers license",17,"2021-07-10","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",100657,19579
"drivers license",21,"2021-07-24","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",87524,19579
"drivers license",14,"2021-07-05","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",107585,19579
"drivers license",1,"2021-01-31","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",394372,19579
"drivers license",41,"2021-10-01","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_DOWN",69950,19579
"drivers license",16,"2021-07-03","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",106795,19579
"drivers license",6,"2021-04-05","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",173414,19579
"drivers license",83,"2021-11-16","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",51337,19579
"drivers license",1,"2021-01-11","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",518034,19579
"drivers license",1,"2021-02-15","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",329230,19579
"drivers license",1,"2021-02-04","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",378139,19579
"drivers license",2,"2021-03-09","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",228250,19579
"drivers license",45,"2021-09-05","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","MOVE_UP",71990,19579
"drivers license",1,"2021-01-17","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",590316,19579
"drivers license",1,"2021-02-07","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",370236,19579
"drivers license",6,"2021-04-02","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",183322,19579
"drivers license",14,"2021-07-20","Olivia Rodrigo","https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH","Australia","top200","SAME_POSITION",97135,19579
"drivers license",9,"2021-04-13","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",162220,19579
"drivers license",14,"2021-05-17","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",126871,19579
"drivers license",10,"2021-05-05","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",137851,19579
"drivers license",9,"2021-04-27","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",141901,19579
"drivers license",1,"2021-01-20","Olivia Rodrigo","https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS","Australia","top200","SAME_POSITION",548423,19579
